,ts,ne,mf,score,mae,time
652,0.4,1,log2,-0.07954581768256297,0.049211997505752884,0.11615859996527433
653,0.4,1,,-0.10190922688022663,0.049627380736969824,0.28370309993624687
654,0.4,2,sqrt,0.16209083517064915,0.0437887450323152,0.17758850008249283
655,0.4,2,log2,0.15319606765995564,0.045097366393608965,0.18567329994402826
656,0.4,2,,0.09256380608762349,0.04574335204949414,0.43591760005801916
657,0.4,3,sqrt,0.26087691923918777,0.0403513665099582,0.2859096999745816
658,0.4,3,log2,0.24479959419044306,0.04108919927268482,0.30363789992406964
659,0.4,3,,0.20707725784878417,0.04242323594765228,0.7743132999166846
660,0.4,4,sqrt,0.2868236395325753,0.039373894259380315,0.5085634998977184
661,0.4,4,log2,0.2861385494894997,0.03934641288294293,0.5249491999857128
662,0.4,4,,0.263297230341087,0.039909754873013396,1.8390555998776108
663,0.4,5,sqrt,0.304750852920733,0.03807549117515332,1.1816997998394072
664,0.4,5,log2,0.3268049241578792,0.037407805742365574,1.0073649999685585
665,0.4,5,,0.29172644136689996,0.03863529546866055,3.35000089998357
666,0.4,6,sqrt,0.32628158727756873,0.036981554691504805,1.8717565999832004
667,0.4,6,log2,0.3329893895065186,0.03686243270481381,2.0174044999293983
668,0.4,6,,0.3086799272707582,0.03783633927424467,6.899042600067332
669,0.4,7,sqrt,0.3342511646379458,0.036469876742937335,4.504756900016218
670,0.4,7,log2,0.33145374365145464,0.036428674963794164,4.051037299912423
671,0.4,7,,0.30989268635137746,0.037422949944485695,13.143070299876854
672,0.1,0,sqrt,-0.32908724023685987,0.05425307599552177,0.18976600002497435
673,0.1,0,log2,-0.2734106122993707,0.05146198526879092,0.12664279993623495
674,0.1,0,,-0.36804581274577886,0.053246523004021,0.39597430010326207
675,0.1,1,sqrt,0.062193974375288175,0.047580215088754874,0.14427899988368154
676,0.1,1,log2,0.02302087806956654,0.04829560504401598,0.16396280005574226
677,0.1,1,,-0.008744426712020248,0.049867140066976755,0.4853112001437694
678,0.1,2,sqrt,0.19824091006135336,0.04499366577703649,0.23740780004300177
679,0.1,2,log2,0.22578297558257887,0.044807849883403784,0.21181780006736517
680,0.1,2,,0.19205258259605362,0.04528667617815385,0.6275453998241574
681,0.1,3,sqrt,0.33592884182313765,0.04065238407723882,0.399138999870047
682,0.1,3,log2,0.30461051313750154,0.04190402526841883,0.41826390009373426
683,0.1,3,,0.2851366705682662,0.04292426289348475,1.1512966000009328
684,0.1,4,sqrt,0.3775315145534667,0.03888912207691614,0.917621900094673
685,0.1,4,log2,0.3516314326664136,0.03924611277768117,0.825715099927038
686,0.1,4,,0.344804228256017,0.039555685595465774,2.444009599974379
687,0.1,5,sqrt,0.4002468956462758,0.03733001781611808,1.472135700052604
688,0.1,5,log2,0.39989953540674283,0.037485606778054514,1.6372599999886006
689,0.1,5,,0.37720199391260023,0.03808260222496237,4.8304496998898685
690,0.1,6,sqrt,0.4177673319934243,0.036395134443657225,2.877828200114891
691,0.1,6,log2,0.41313891782512335,0.036614400281225916,3.0437076999805868
692,0.1,6,,0.3959093620164461,0.03753970888947961,10.044446399901062
693,0.1,7,sqrt,0.4173917062806757,0.03583628120663256,6.025269999867305
694,0.1,7,log2,0.42234873793989947,0.03607827541682051,5.8119737999513745
695,0.1,7,,0.4005477253169223,0.036754974081652944,19.079056600108743
696,0.2,0,sqrt,-0.42648257501747566,0.05382485545357038,0.1311645999085158
697,0.2,0,log2,-0.49995343507245815,0.05440266346165344,0.1418694001622498
698,0.2,0,,-0.399807758182368,0.052982663745711395,0.327472300035879
699,0.2,1,sqrt,-0.059358893867570206,0.04726262173955965,0.12870380003005266
700,0.2,1,log2,-0.08193371549904693,0.04913829355776192,0.1371508000884205
701,0.2,1,,-0.03295469683058827,0.04772102898209837,0.3612034001853317
702,0.2,2,sqrt,0.19302199837953926,0.04288150385998382,0.1881713999900967
703,0.2,2,log2,0.14659497620428708,0.04369795229074029,0.21306549990549684
704,0.2,2,,0.14129607996635973,0.04428429395734624,0.49821799993515015
705,0.2,3,sqrt,0.2787876242397851,0.040454122483763955,0.3829365000128746
706,0.2,3,log2,0.2540514562265972,0.04089619731893361,0.4168609001208097
707,0.2,3,,0.26645426448748266,0.04137593522381921,1.1341732998844236
708,0.2,4,sqrt,0.32354906476229106,0.03800522966521887,0.679064700147137
709,0.2,4,log2,0.3131991509093084,0.03830930454527767,0.673828799976036
710,0.2,4,,0.30733564863276475,0.03923047836479046,2.162574900081381
711,0.2,5,sqrt,0.318603205848476,0.03747847913324649,1.49963239999488
712,0.2,5,log2,0.336811804091534,0.0371711866705939,1.2798667999450117
713,0.2,5,,0.3109735833574431,0.038166447067444376,4.57623829995282
714,0.2,6,sqrt,0.33740714335447464,0.03662024076066038,2.6154161000158638
715,0.2,6,log2,0.3446831796549974,0.03650862481685189,2.723427099874243
716,0.2,6,,0.32332977909677885,0.037433586545943046,8.48190759983845
717,0.2,7,sqrt,0.34757468475944986,0.03617257662140948,5.245111300144345
718,0.2,7,log2,0.34448729264988875,0.03616783884473948,5.139589499915019
719,0.2,7,,0.33291551361871496,0.03682964676186025,17.551335000200197
720,0.3,0,sqrt,-0.3914052257154095,0.05238399882841607,0.175701699918136
721,0.3,0,log2,-0.45559388086439023,0.05549372459860005,0.11152929998934269
722,0.3,0,,-0.4122028482354525,0.05302033551125999,0.27887440007179976
723,0.3,1,sqrt,-0.045044258649098445,0.04888874632416752,0.10984229994937778
724,0.3,1,log2,-0.07273905411002324,0.048827396405950026,0.11491989996284246
725,0.3,1,,-0.056278497215169976,0.048782053496503684,0.4283735000062734
726,0.3,2,sqrt,0.14569003468026231,0.044578931736092224,0.16465559997595847
727,0.3,2,log2,0.13608550185626622,0.045139245737282264,0.20564240007661283
728,0.3,2,,0.1186759874958786,0.045567513252854,0.46296139992773533
729,0.3,3,sqrt,0.23078156574358433,0.041807239264601836,0.3220358998514712
730,0.3,3,log2,0.25417022926221855,0.04139530501976902,0.31031910004094243
731,0.3,3,,0.2262433105608831,0.04235828056544604,0.9374977999832481
732,0.3,4,sqrt,0.31886138338867775,0.03905582249109323,0.6282281999010593
733,0.3,4,log2,0.29941583948556694,0.039435105692581414,0.6133260000497103
734,0.3,4,,0.27668583441292627,0.040376793251413585,2.002773300046101
735,0.3,5,sqrt,0.3374587232683979,0.0379058382527085,1.1274515001568943
736,0.3,5,log2,0.33246751972399446,0.03790958065362247,1.2774706999771297
737,0.3,5,,0.30462097113443753,0.03881679210113899,3.8288448001258075
738,0.3,6,sqrt,0.34500934701867003,0.036820267760714884,2.4914166000671685
739,0.3,6,log2,0.3405806068583864,0.03715372625760667,2.4804047998040915
740,0.3,6,,0.3113166957217952,0.03817014646968479,8.026323900092393
741,0.3,7,sqrt,0.34699469978552466,0.03671970815500382,4.415825699921697
742,0.3,7,log2,0.34689372019395104,0.0365819994268983,4.51778670004569
743,0.3,7,,0.3183417335101588,0.037709281882686664,15.027761799981818
744,0.4,0,sqrt,-0.48830224630347585,0.05514504872543102,0.10592340002767742
745,0.4,0,log2,-0.49760220086963347,0.05538799195255217,0.15991799999028444
746,0.4,0,,-0.49143632224349254,0.05594358118006297,0.2705985000357032
747,0.4,1,sqrt,-0.04722755559606884,0.04883799965564719,0.12547079985961318
748,0.4,1,log2,-0.05696286625901714,0.04914599817373784,0.11282090004533529
749,0.4,1,,-0.1515823763814388,0.05119405817601546,0.33518890012055635
750,0.4,2,sqrt,0.12529770508605687,0.04617662519351382,0.17309629986993968
751,0.4,2,log2,0.1320666968312767,0.04556715436755581,0.14989469991996884
752,0.4,2,,0.10202177659452816,0.04650765006999008,0.41308610001578927
753,0.4,3,sqrt,0.21780990193038796,0.04295846971225054,0.26625220011919737
754,0.4,3,log2,0.2536569117240428,0.0420702412419803,0.24604140012525022
755,0.4,3,,0.1951004807655975,0.04324525565518706,0.7413184000179172
756,0.4,4,sqrt,0.274395324882019,0.04034805801361032,0.57397949998267
757,0.4,4,log2,0.2706344568366108,0.04060332964167687,0.49470939999446273
758,0.4,4,,0.25028927860501904,0.04112539039139849,1.8873187999706715
759,0.4,5,sqrt,0.31064836369409066,0.038974411707488374,0.9750578999519348
760,0.4,5,log2,0.30448628595245675,0.03931834196297541,0.9489988000132143
761,0.4,5,,0.27820030836204024,0.04002506057098113,3.424568299902603
762,0.4,6,sqrt,0.312891058979224,0.038353768157033064,1.9717878000810742
763,0.4,6,log2,0.3241553493049316,0.03786377207440786,2.059275999898091
764,0.4,6,,0.28789276835766975,0.03942243404002582,6.588216800009832
765,0.4,7,sqrt,0.3247043585407854,0.03770970727724058,4.028004900086671
766,0.4,7,log2,0.32800664180134154,0.037561872173759524,4.310623899800703
767,0.4,7,,0.29940109355396904,0.03889066904207794,12.912298399955034
768,0.1,0,sqrt,-0.26415822233876796,0.052408575222678624,0.13346489984542131
769,0.1,0,log2,-0.2666059733529329,0.05142211576066971,0.11132639995776117
770,0.1,0,,-0.24815664646272206,0.05157845693745626,0.3138154000043869
771,0.1,1,sqrt,0.07372304634128524,0.04778986233259829,0.17780629987828434
772,0.1,1,log2,0.04557754553296056,0.04750993289599038,0.1815090999007225
773,0.1,1,,0.06257719479334489,0.04770525647626058,0.49990659998729825
774,0.1,2,sqrt,0.218969635317399,0.04483924793983542,0.23128139995969832
775,0.1,2,log2,0.20055256992355475,0.04464226967624147,0.23502209992147982
776,0.1,2,,0.26655125470780894,0.043122262549429025,0.7745674001052976
777,0.1,3,sqrt,0.3184001232628092,0.04091645425139446,0.39170850021764636
778,0.1,3,log2,0.35153967093982785,0.04046305355312695,0.3850396000780165
779,0.1,3,,0.34423099556326575,0.04010553812526353,1.1673947998788208
780,0.1,4,sqrt,0.3965450268458601,0.0381813892080919,0.7690785999875516
781,0.1,4,log2,0.3757924111541324,0.038514211441903944,0.7757626001257449
782,0.1,4,,0.3558596536168992,0.03983074463910856,2.450454300036654
783,0.1,5,sqrt,0.39370997013747444,0.03717622022393678,1.4614671999588609
784,0.1,5,log2,0.4123701185821964,0.03666905920185488,1.5313989000860602
785,0.1,5,,0.3688582849698734,0.03793501843849636,4.802891599945724
786,0.1,6,sqrt,0.4184839413817715,0.03643969995082031,2.82710859994404
787,0.1,6,log2,0.4187669218420704,0.03619162208879168,2.9696923000738025
788,0.1,6,,0.39908863416143014,0.03692578968175936,9.63697179988958
789,0.1,7,sqrt,0.42671570683859905,0.035623888173405185,6.040302800014615
790,0.1,7,log2,0.41553415869844534,0.03589612569683124,5.720023900037631
791,0.1,7,,0.4017899413802688,0.03653154351660348,19.41106679989025
792,0.2,0,sqrt,-0.3534423640923874,0.052089020607612876,0.1401157001964748
793,0.2,0,log2,-0.5021527600680467,0.05445605693422256,0.11460150009952486
794,0.2,0,,-0.4307593999197319,0.05421441497532878,0.36199320014566183
795,0.2,1,sqrt,-0.06701595949764894,0.0486964784496078,0.13868019985966384
796,0.2,1,log2,0.025006581281983853,0.04589778221928428,0.14709899993613362
797,0.2,1,,-0.009408174533793279,0.04726863622866962,0.3672032000031322
798,0.2,2,sqrt,0.18485884208100478,0.04292155452576042,0.2068309998139739
799,0.2,2,log2,0.18357420147688197,0.043621410464435975,0.20238050003536046
800,0.2,2,,0.1483415372730824,0.043898928103669875,0.48299189982935786
801,0.2,3,sqrt,0.28619918592463967,0.04005190794509499,0.3162398000713438
802,0.2,3,log2,0.297439375449429,0.03962150077908985,0.3464692998677492
803,0.2,3,,0.26939054927146966,0.040403170143032345,1.2227002000436187
804,0.2,4,sqrt,0.33372603807902457,0.03830060830341125,0.6936046001501381
805,0.2,4,log2,0.3351141407199075,0.03787559205506705,0.6290718000382185
806,0.2,4,,0.3120233574459468,0.03860495792701339,2.0894273999147117
807,0.2,5,sqrt,0.36282513860330334,0.036266644360175376,1.4799158000387251
808,0.2,5,log2,0.35303805415707323,0.036897885436428614,1.3141842000186443
809,0.2,5,,0.33381960207098815,0.03717879686461528,4.400197000009939
810,0.2,6,sqrt,0.3651311686905152,0.0357327072335845,2.4636444998905063
811,0.2,6,log2,0.3652555297624178,0.03589394865569069,2.6732911001890898
812,0.2,6,,0.34601350293786515,0.03657203188508736,8.612980799982324
813,0.2,7,sqrt,0.3757498516344123,0.03522262194511785,5.083938600029796
814,0.2,7,log2,0.3704529302606049,0.03529940381123815,5.258493199944496
815,0.2,7,,0.3521528897434101,0.036199327156248746,17.043812700081617
816,0.3,0,sqrt,-0.38711652572568167,0.05370070914602802,0.11211830005049706
817,0.3,0,log2,-0.42082454665065994,0.05499642804118596,0.10771530005149543
818,0.3,0,,-0.49557279081279626,0.05488243582210365,0.255665099946782
819,0.3,1,sqrt,-0.04582454919960033,0.04964295597549775,0.14322789991274476
820,0.3,1,log2,-0.037855109555552824,0.04940296824679533,0.11370539991185069
821,0.3,1,,-0.0447041452465784,0.04879473559899954,0.305750000057742
822,0.3,2,sqrt,0.18108609020054833,0.04460400644888548,0.1799614999908954
823,0.3,2,log2,0.1600819639323161,0.044923081488816435,0.15812200005166233
824,0.3,2,,0.14654008794745466,0.04538695608791249,0.441298000048846
825,0.3,3,sqrt,0.2433171138293303,0.042304471185510305,0.30222390010021627
826,0.3,3,log2,0.25301839121659286,0.04243358267020367,0.3915440998971462
827,0.3,3,,0.2125370611129005,0.042910118128001815,0.9095624000765383
828,0.3,4,sqrt,0.29717009302527586,0.040026764291018854,0.6217659001704305
829,0.3,4,log2,0.30538642249809955,0.03990606183706524,0.626389600103721
830,0.3,4,,0.27726121888640487,0.040792779678839555,1.8817139000166208
831,0.3,5,sqrt,0.31292943760161895,0.038831552735114086,1.7834449999500066
832,0.3,5,log2,0.319874386790612,0.03870064332670232,1.4090388999320567
833,0.3,5,,0.3050219328829803,0.039194392420511905,4.61028499994427
834,0.3,6,sqrt,0.33316836578705933,0.03786644033781165,2.6123756000306457
835,0.3,6,log2,0.3362614556404422,0.03776415589615907,2.558808400062844
836,0.3,6,,0.3159940529411288,0.03875690028498565,7.539923199918121
837,0.3,7,sqrt,0.34129230725397985,0.037265111432514306,4.501468800008297
838,0.3,7,log2,0.33751578326568044,0.037383807735015,4.616775499889627
839,0.3,7,,0.3213785318561452,0.03810367470624896,14.415679699974135
840,0.4,0,sqrt,-0.4555062216997854,0.05539171678527953,0.0938353999517858
841,0.4,0,log2,-0.4752886050537404,0.05417184884145654,0.07868960010819137
842,0.4,0,,-0.5819971738099556,0.05800862315260339,0.2495822999626398
843,0.4,1,sqrt,-0.10271813498219728,0.050456027308898546,0.1035383001435548
844,0.4,1,log2,-0.08544284177897965,0.0494506175181261,0.09679359989240766
845,0.4,1,,-0.07961235859755611,0.05038547641927877,0.334268799982965
846,0.4,2,sqrt,0.11553935853572539,0.04599198823282089,0.14468910009600222
847,0.4,2,log2,0.1428680238416885,0.04505606626099888,0.20507659995928407
848,0.4,2,,0.10535197922596773,0.04638856080249716,0.4272596000228077
849,0.4,3,sqrt,0.2306050205908099,0.042364658858901394,0.270089800003916
850,0.4,3,log2,0.23019453482312746,0.04278179700930985,0.2670456999912858
851,0.4,3,,0.20590743142289658,0.043281180117677814,0.8237616000697017
852,0.4,4,sqrt,0.28259325038529837,0.04016005265186863,0.4826410999521613
853,0.4,4,log2,0.3009337659255914,0.03996820881851656,0.45097930007614195
854,0.4,4,,0.26212586137351723,0.04079614448518147,1.6403234000317752
855,0.4,5,sqrt,0.31347542340907264,0.03858593748102803,1.05045700003393
856,0.4,5,log2,0.3074179719135416,0.03858284408416656,1.0124828999396414
857,0.4,5,,0.27424652469173094,0.039975353056070397,3.182806799886748
858,0.4,6,sqrt,0.31924809835525647,0.038064264389972007,2.1549927999731153
859,0.4,6,log2,0.3191671907545953,0.03806004338518478,1.9985933999996632
860,0.4,6,,0.2897067614392228,0.039056351629967324,6.728757200064138
861,0.4,7,sqrt,0.3291113764811725,0.03740796564838243,3.8249115999788046
862,0.4,7,log2,0.3215027676002219,0.03754888240341637,4.059682999970391
863,0.4,7,,0.30125446666032385,0.03854564435665674,14.057291500037536
864,0.1,0,sqrt,-0.3420971244610693,0.05328320710086901,0.12942759995348752
865,0.1,0,log2,-0.30854835747999365,0.05383804290290893,0.12728250003419816
866,0.1,0,,-0.21423002889084275,0.05241469944287343,0.3138753999955952
867,0.1,1,sqrt,0.0014375776008735963,0.05017153610217396,0.2288857998792082
868,0.1,1,log2,0.022711032902931527,0.049414815646148434,0.14781269989907742
869,0.1,1,,-0.08733802048590289,0.0511216752745804,0.42385259992443025
870,0.1,2,sqrt,0.13473518041414612,0.0462708408529913,0.23804039997048676
871,0.1,2,log2,0.23985567223249937,0.045100383894397744,0.23068869998678565
872,0.1,2,,0.17605228850981236,0.046869413201766644,0.624141699867323
873,0.1,3,sqrt,0.33518844657585956,0.04078866003319521,0.4023955001030117
874,0.1,3,log2,0.29385802413573403,0.041432906660437335,0.40781020000576973
875,0.1,3,,0.30486718583089,0.04238212942775577,1.2017069000285119
876,0.1,4,sqrt,0.3481943934409424,0.039239651278464426,0.7152505000121891
877,0.1,4,log2,0.35613596843217565,0.03959570110320861,0.7497849999926984
878,0.1,4,,0.326519570745856,0.040603787469932,2.595176799921319
879,0.1,5,sqrt,0.3576743690861055,0.03867835527873036,1.4160388000309467
880,0.1,5,log2,0.3617823787606793,0.03881059009090105,1.4777863998897374
881,0.1,5,,0.37062273200024765,0.03878320679113583,4.866407599998638
882,0.1,6,sqrt,0.3850267578243962,0.037098387244439285,3.03967889980413
883,0.1,6,log2,0.38021577197847245,0.037369756890129974,3.0254004998132586
884,0.1,6,,0.36823820829539267,0.03813680922876119,9.371577400015667
885,0.1,7,sqrt,0.386161636674494,0.03704115483660407,6.049296300159767
886,0.1,7,log2,0.3874914232310216,0.03675900737371088,6.4928029999136925
887,0.1,7,,0.38125032041649154,0.037431230421120065,20.242062299977988
888,0.2,0,sqrt,-0.5329625648835168,0.05418534994355072,0.1284886000212282
889,0.2,0,log2,-0.4200237550697321,0.053346877331138326,0.09725979994982481
890,0.2,0,,-0.4640393423852316,0.05330832694779249,0.28215450001880527
891,0.2,1,sqrt,-0.016285179942352457,0.046405321378308446,0.14050640002824366
892,0.2,1,log2,-0.03430708909550195,0.04689141487431219,0.1278665999416262
893,0.2,1,,-0.056020307647769885,0.04769305071536525,0.34079570020549
894,0.2,2,sqrt,0.1529678851703936,0.04366542841800906,0.1968175999354571
895,0.2,2,log2,0.17224244916964748,0.04253596704489729,0.17826200020499527
896,0.2,2,,0.10169268686729571,0.044779910563125476,0.6435086000710726
897,0.2,3,sqrt,0.2586570957717852,0.04046281890568956,0.4207958001643419
898,0.2,3,log2,0.2814653716191994,0.03988457725058614,0.3921427000313997
899,0.2,3,,0.25923990842312883,0.04114858001156101,1.08132559992373
900,0.2,4,sqrt,0.32182954453301627,0.03823834841680821,0.6524172998033464
901,0.2,4,log2,0.3158585077534912,0.038035786715064274,0.7153101000003517
902,0.2,4,,0.27576822020301917,0.03963324577658098,2.6743664999958128
903,0.2,5,sqrt,0.3342629742948816,0.037118645329891856,1.266370699973777
904,0.2,5,log2,0.34423456257647933,0.03695141264032707,1.2777042998932302
905,0.2,5,,0.3142494776437549,0.03784593912806705,4.338287899969146
906,0.2,6,sqrt,0.35955840671270334,0.03606109235240911,2.6729470998980105
907,0.2,6,log2,0.347452841558625,0.03616859176008667,2.617950800107792
908,0.2,6,,0.33720298869692666,0.03682664461003733,7.787204399937764
909,0.2,7,sqrt,0.3585982462038789,0.03564654243263918,5.420221099862829
910,0.2,7,log2,0.3661343185950018,0.03557762654372945,5.142002600012347
911,0.2,7,,0.33659811298605147,0.03674942685722759,17.14428670005873
912,0.3,0,sqrt,-0.4550779951949373,0.05460808485068923,0.11994510004296899
913,0.3,0,log2,-0.5094269939701452,0.05459321376134904,0.09403149993158877
914,0.3,0,,-0.41815559195664864,0.05457665778917429,0.3166925997938961
915,0.3,1,sqrt,-0.05965794588138862,0.04984912092328161,0.14798250002786517
916,0.3,1,log2,-0.014701894674647109,0.04782569403580175,0.13026699982583523
917,0.3,1,,-0.029936723785463082,0.04886235745175405,0.3514733000192791
918,0.3,2,sqrt,0.13880548976874152,0.044746100164928505,0.23151930002495646
919,0.3,2,log2,0.18282965057786182,0.04386193030034609,0.21400150004774332
920,0.3,2,,0.14630265936043818,0.0453006797155517,0.49011019989848137
921,0.3,3,sqrt,0.28607651489284946,0.04113646480204144,0.2914878998417407
922,0.3,3,log2,0.28379273156379414,0.04049100791439474,0.3252368001267314
923,0.3,3,,0.2632160010493081,0.041526668075834085,0.893736699828878
924,0.3,4,sqrt,0.34608960834167224,0.03868667432354815,0.5617401998024434
925,0.3,4,log2,0.3219813513504306,0.039034768498042216,0.5791418000590056
926,0.3,4,,0.3134495496066747,0.03978050815604556,2.0534014001023024
927,0.3,5,sqrt,0.34511481640513464,0.037563591274679904,1.1235360999125987
928,0.3,5,log2,0.34509945867174596,0.037900652664775485,1.1358476001769304
929,0.3,5,,0.32092091530500744,0.03858646304901434,3.933980799978599
930,0.3,6,sqrt,0.3737226636409611,0.036433934908006796,2.2062697000801563
931,0.3,6,log2,0.36865946664739224,0.03655743817084378,2.507923200028017
932,0.3,6,,0.34009928584007654,0.03764898556316185,7.50451449980028
933,0.3,7,sqrt,0.3732644627801822,0.03596911251778559,4.662943099858239
934,0.3,7,log2,0.372694404984637,0.03606231721816059,4.53081399993971
935,0.3,7,,0.3468220244706667,0.03722329965683466,15.128868100000545
936,0.4,0,sqrt,-0.5245024047738374,0.05462919686379515,0.09086319990456104
937,0.4,0,log2,-0.48462829237681637,0.05423796603035326,0.09395050001330674
938,0.4,0,,-0.5778992173683648,0.05653431664151231,0.2148464999627322
939,0.4,1,sqrt,-0.11942344961295448,0.04918884115965507,0.11369490018114448
940,0.4,1,log2,-0.07597325055461446,0.04963885641621311,0.11847169999964535
941,0.4,1,,-0.0961164817841147,0.04939547424832112,0.2945273998193443
942,0.4,2,sqrt,0.13036935430878593,0.045196578296825385,0.14206309989094734
943,0.4,2,log2,0.11081388091294608,0.04571740307095019,0.1319044001866132
944,0.4,2,,0.10261015467328105,0.045567346810989375,0.45760449999943376
945,0.4,3,sqrt,0.24811932109225465,0.04155201079205339,0.29849929991178215
946,0.4,3,log2,0.23996090887725519,0.041568969811197974,0.311010500183329
947,0.4,3,,0.2234273973290668,0.04225421493326641,0.8306245999410748
948,0.4,4,sqrt,0.277709748912497,0.039995631227135536,0.535443700151518
949,0.4,4,log2,0.2931319693338308,0.03953834379572196,0.46661659982055426
950,0.4,4,,0.2588048100647168,0.04047785662810958,1.5170225999318063
951,0.4,5,sqrt,0.3074910250340134,0.038326862187720405,1.1152866000775248
952,0.4,5,log2,0.3195486300245328,0.03787329994877373,1.0325479998718947
953,0.4,5,,0.2809936758133018,0.0394949934430839,3.2716309998650104
954,0.4,6,sqrt,0.3251100726570294,0.03729358519347121,2.2141260001808405
955,0.4,6,log2,0.3224565696764867,0.03739650348240114,2.2189430999569595
956,0.4,6,,0.2985314609915253,0.038503441149734544,6.584628900047392
957,0.4,7,sqrt,0.3407878750631257,0.036619885780512514,3.8688175000716
958,0.4,7,log2,0.3311728641291156,0.0367255495054165,3.8966041998937726
959,0.4,7,,0.30943866756981453,0.03791255717166743,13.19935810007155
960,0.1,0,sqrt,-0.48251964016257176,0.052171108113831834,0.11804980016313493
961,0.1,0,log2,-0.2988628647909142,0.050742014065309364,0.11287660012021661
962,0.1,0,,-0.3037274451568259,0.049365401200506094,0.3273795999120921
963,0.1,1,sqrt,0.040484256008186725,0.04570584541775075,0.14431259990669787
964,0.1,1,log2,0.07015345294484787,0.044284450162585795,0.1516295000910759
965,0.1,1,,-0.04206414174037221,0.04599051601104154,0.4464931001421064
966,0.1,2,sqrt,0.23399013018811388,0.041503548235883474,0.2133605000562966
967,0.1,2,log2,0.19615517021064544,0.04201117576449023,0.21304970001801848
968,0.1,2,,0.152630051703452,0.04313988964437759,0.6427257999312133
969,0.1,3,sqrt,0.3152723110209278,0.038682768070425505,0.523401599843055
970,0.1,3,log2,0.27716755019601913,0.0395016489139804,0.4070171001367271
971,0.1,3,,0.2701456864101851,0.0407660651376773,1.1395872000139207
972,0.1,4,sqrt,0.35420228482031013,0.03730172906290539,0.7030124000739306
973,0.1,4,log2,0.36244121756299497,0.03683942662609412,0.7143669000361115
974,0.1,4,,0.33726998393897034,0.03791923455577246,2.483528499957174
975,0.1,5,sqrt,0.3883850867578802,0.03559149518277093,1.3879415998235345
976,0.1,5,log2,0.37631239654381266,0.035773266411110755,1.4971217999700457
977,0.1,5,,0.36760646094491767,0.036391611715304535,4.970792900072411
978,0.1,6,sqrt,0.392019677818914,0.03472791486646998,3.1382665000855923
979,0.1,6,log2,0.4009496655300594,0.03451621690316024,2.893449899973348
980,0.1,6,,0.382187838782562,0.0355301851540971,9.458205200033262
981,0.1,7,sqrt,0.39687974122874137,0.0344386493410953,6.637484099948779
982,0.1,7,log2,0.4054326087006681,0.03414148935483451,5.981753199826926
983,0.1,7,,0.3831584745741691,0.03529591381705667,19.76507560000755
984,0.2,0,sqrt,-0.3178574936223528,0.053386897623839545,0.20424379990436137
985,0.2,0,log2,-0.4193422490460277,0.05564792877162326,0.16111629991792142
986,0.2,0,,-0.4503816522280639,0.056906533675590745,0.4275158999953419
987,0.2,1,sqrt,-0.014045590642280503,0.04938092411106733,0.19166620005853474
988,0.2,1,log2,-0.021201994250748646,0.04949003521936291,0.1791902999393642
989,0.2,1,,0.04840768167362186,0.04776039198002025,0.4960381998680532
990,0.2,2,sqrt,0.17615715243847285,0.04530846329004899,0.22276869998313487
991,0.2,2,log2,0.15511479613130863,0.04554326693918117,0.24498560000211
992,0.2,2,,0.1573789964106681,0.04551715400139099,0.656844399869442
993,0.2,3,sqrt,0.24999068623418108,0.04230508338735191,0.4394611001480371
994,0.2,3,log2,0.27276043240392855,0.04196217769012494,0.4238360000308603
995,0.2,3,,0.21788736689697563,0.043409510229736374,1.1631283999886364
996,0.2,4,sqrt,0.3032425571022521,0.04039787821529889,0.6730618998408318
997,0.2,4,log2,0.3127626847770988,0.039680014805229084,0.8579013000708073
998,0.2,4,,0.29727999007970896,0.04057453412727315,2.2019462999887764
999,0.2,5,sqrt,0.34287489504445046,0.0384870910403991,1.4259162999223918
1000,0.2,5,log2,0.34611491604487044,0.038628100078866266,1.3040691001806408
1001,0.2,5,,0.3096215667825921,0.0397323803712642,4.191619500052184
1002,0.2,6,sqrt,0.3605084866440952,0.03734173215995402,2.557283599860966
1003,0.2,6,log2,0.3548598536655587,0.03728981566864637,2.5467941998504102
1004,0.2,6,,0.33983757515356416,0.0382731217553546,9.158678999869153
1005,0.2,7,sqrt,0.36395029804358203,0.03689301656031787,5.350738700013608
1006,0.2,7,log2,0.36429182111836445,0.036922291799103855,5.145032400032505
1007,0.2,7,,0.33604294501504084,0.03807460783790377,17.6546459000092
1008,0.3,0,sqrt,-0.4414376722423137,0.05398052278405126,0.11663689999841154
1009,0.3,0,log2,-0.5280259643275063,0.056274144518603166,0.1120147998444736
1010,0.3,0,,-0.46035349164305184,0.054635722104074295,0.31127650011330843
1011,0.3,1,sqrt,-0.08046498628252552,0.0497842431018502,0.12354210019111633
1012,0.3,1,log2,-0.03806119040147382,0.04945591986161386,0.12941870000213385
1013,0.3,1,,-0.11715966323376481,0.05009701937982004,0.3630681000649929
1014,0.3,2,sqrt,0.17102425527351994,0.04441912786365075,0.17003419995307922
1015,0.3,2,log2,0.16796967071387103,0.04393857657500728,0.2359079997986555
1016,0.3,2,,0.13406574715549802,0.045731919570552095,0.479085800005123
1017,0.3,3,sqrt,0.25534291469496384,0.041836421741091784,0.29440040001645684
1018,0.3,3,log2,0.23685611085835057,0.04184535951901306,0.2863914999179542
1019,0.3,3,,0.22677737723924452,0.04268351323017966,0.8525755999144167
