,split_data,alpha,warm_start,selection,fit_intercept,score,mae,rmse,r2,mape,residuales,time
1913,2,0.001,True,cyclic,False,-0.7715752546440602,0.0836735661516163,0.11973191924280396,-0.7715752546440602,1.8097869701775888,"[-0.03773337  0.01074068 -0.00445109 ... -0.11050598 -0.11187974
 -0.09314618]",0.027910100005101413
1914,2,0.001,True,random,True,0.05031076131151857,0.04525544666504292,0.08766392263137378,0.05031076131151857,1.6348405452121946,"[-0.01237823  0.0181568   0.04388923 ... -0.01464483  0.01222967
  0.01182591]",0.0105432000127621
1915,2,0.001,True,random,False,-0.7768712422488522,0.08390257944464928,0.1199107503616712,-0.7768712422488522,1.8087503935451723,"[-0.03821437  0.0102659  -0.00498788 ... -0.11020565 -0.11160798
 -0.09286256]",0.01576750003732741
1916,2,0.001,False,cyclic,True,0.050324649414192124,0.04525916273597541,0.0876632816374782,0.050324649414192124,1.6348566601740926,"[-0.01237897  0.01815633  0.04388893 ... -0.0146256   0.01225017
  0.01184803]",0.004080799990333617
1917,2,0.001,False,cyclic,False,-0.7715752546440602,0.0836735661516163,0.11973191924280396,-0.7715752546440602,1.8097869701775888,"[-0.03773337  0.01074068 -0.00445109 ... -0.11050598 -0.11187974
 -0.09314618]",0.010602199996355921
1918,2,0.001,False,random,True,0.05029821512181398,0.04525973775964414,0.08766450168635635,0.05029821512181398,1.6348871044592996,"[-0.01240098  0.0181349   0.04386785 ... -0.01466141  0.01221156
  0.0118073 ]",0.01240100001450628
1919,2,0.001,False,random,False,-0.7762639529201785,0.08387752687847021,0.11989025739052354,-0.7762639529201785,1.8090247839739513,"[-0.03813532  0.0103433  -0.00487569 ... -0.11029645 -0.11168012
 -0.09293593]",0.01395079999929294
1920,2,0.0001,True,cyclic,True,0.0498128708511657,0.047658948592038126,0.08768689925880363,0.0498128708511657,1.601491927639432,[0.0102955  0.0377115  0.06029168 ... 0.02281088 0.05088748 0.04858156],0.013217600004281849
1921,2,0.0001,True,cyclic,False,-1.0281905223551773,0.09406160527293317,0.1281104379486339,-1.0281905223551773,1.8892719579488415,"[-0.0433457   0.00436365 -0.00896254 ... -0.12122117 -0.12028538
 -0.10131847]",0.0062738999840803444
1922,2,0.0001,True,random,True,0.049824169595816814,0.0476575193631155,0.08768637791158744,0.049824169595816814,1.6014859436638669,[0.01029606 0.03771195 0.06029186 ... 0.02280349 0.05087947 0.04857291],0.0057771000429056585
1923,2,0.0001,True,random,False,-1.0242786941812727,0.09391866647268414,0.12798683321526774,-1.0242786941812727,1.8909271920508512,"[-0.04278698  0.00488611 -0.00834018 ... -0.12176699 -0.12076236
 -0.10183098]",0.053192000021226704
1924,2,0.0001,False,cyclic,True,0.0498128708511657,0.047658948592038126,0.08768689925880363,0.0498128708511657,1.601491927639432,[0.0102955  0.0377115  0.06029168 ... 0.02281088 0.05088748 0.04858156],0.00592500000493601
1925,2,0.0001,False,cyclic,False,-1.0281905223551773,0.09406160527293317,0.1281104379486339,-1.0281905223551773,1.8892719579488415,"[-0.0433457   0.00436365 -0.00896254 ... -0.12122117 -0.12028538
 -0.10131847]",0.011715199972968549
1926,2,0.0001,False,random,True,0.049828739922030074,0.047658025628644525,0.08768616702649618,0.049828739922030074,1.60149524299935,[0.01029032 0.03770648 0.06028678 ... 0.0228013  0.05087711 0.04857057],0.007305700040888041
1927,2,0.0001,False,random,False,-1.0318007195513044,0.09419602253609136,0.12822440611544794,-1.0318007195513044,1.8902415692840648,"[-0.04328239  0.00440273 -0.00889979 ... -0.12155271 -0.12058932
 -0.10164295]",0.01440260000526905
1928,2,0.0,True,cyclic,True,0.03826284117457013,0.04876344409537003,0.0882182299218072,0.03826284117457013,1.5901370629103213,[0.01394559 0.04106981 0.06255691 ... 0.03218999 0.05999184 0.057519  ],0.05997559998650104
1929,2,0.0,True,cyclic,False,-1.0526289386643901,0.09491639717610163,0.1288799518297705,-1.0526289386643901,1.8990691076499187,"[-0.04336735  0.00426706 -0.00888433 ... -0.12235824 -0.12118633
 -0.10218292]",0.052577099995687604
1930,2,0.0,True,random,True,0.03872550995929047,0.048738142556030525,0.08819700752704274,0.03872550995929047,1.58980255894352,[0.0138453  0.04096654 0.06246055 ... 0.03220856 0.06001538 0.05753963],0.0692877999972552
1931,2,0.0,True,random,False,-1.063531036752817,0.09532857448631132,0.1292217576761817,-1.063531036752817,1.8987192050430097,"[-0.04393291  0.00369718 -0.00942396 ... -0.12240568 -0.12121563
 -0.10221552]",0.06269430002430454
1932,2,0.0,False,cyclic,True,0.03826284117457013,0.04876344409537003,0.0882182299218072,0.03826284117457013,1.5901370629103213,[0.01394559 0.04106981 0.06255691 ... 0.03218999 0.05999184 0.057519  ],0.05618580000009388
1933,2,0.0,False,cyclic,False,-1.0526289386643901,0.09491639717610163,0.1288799518297705,-1.0526289386643901,1.8990691076499187,"[-0.04336735  0.00426706 -0.00888433 ... -0.12235824 -0.12118633
 -0.10218292]",0.06112749996827915
1934,2,0.0,False,random,True,0.03881716605694063,0.04873367286610017,0.08819280269984628,0.03881716605694063,1.589717662948897,[0.01382094 0.04094152 0.06243688 ... 0.03222213 0.06003002 0.05755366],0.07263319997582585
1935,2,0.0,False,random,False,-1.0774644015962238,0.09584754538834,0.12965728899596254,-1.0774644015962238,1.8975196864215071,"[-0.04474228  0.00289916 -0.01021879 ... -0.12221612 -0.12102836
 -0.10201495]",0.055181399977300316
1936,3,5.0,True,cyclic,True,-0.00012672095120458415,0.039189887560701,0.08267873803528203,-0.00012672095120458415,0.09724819919233277,"[-0.00019253 -0.00019253 -0.00019253 ... -0.00019253 -0.00019253
 -0.00019253]",0.013038699980825186
1937,3,5.0,True,cyclic,False,-36.49815577714107,0.49946123193082453,0.5062572762923725,-36.49815577714107,1.0,[0.50019936 0.50019936 0.50019936 ... 0.50019936 0.50019936 0.50019936],0.0038966999854892492
1938,3,5.0,True,random,True,-0.00012672095120458415,0.039189887560701,0.08267873803528203,-0.00012672095120458415,0.09724819919233277,"[-0.00019253 -0.00019253 -0.00019253 ... -0.00019253 -0.00019253
 -0.00019253]",0.007339700008742511
1939,3,5.0,True,random,False,-36.49815577714107,0.49946123193082453,0.5062572762923725,-36.49815577714107,1.0,[0.50019936 0.50019936 0.50019936 ... 0.50019936 0.50019936 0.50019936],0.004367499961517751
1940,3,5.0,False,cyclic,True,-0.00012672095120458415,0.039189887560701,0.08267873803528203,-0.00012672095120458415,0.09724819919233277,"[-0.00019253 -0.00019253 -0.00019253 ... -0.00019253 -0.00019253
 -0.00019253]",0.008186399994883686
1941,3,5.0,False,cyclic,False,-36.49815577714107,0.49946123193082453,0.5062572762923725,-36.49815577714107,1.0,[0.50019936 0.50019936 0.50019936 ... 0.50019936 0.50019936 0.50019936],0.010092400014400482
1942,3,5.0,False,random,True,-0.00012672095120458415,0.039189887560701,0.08267873803528203,-0.00012672095120458415,0.09724819919233277,"[-0.00019253 -0.00019253 -0.00019253 ... -0.00019253 -0.00019253
 -0.00019253]",0.011394000030122697
1943,3,5.0,False,random,False,-36.49815577714107,0.49946123193082453,0.5062572762923725,-36.49815577714107,1.0,[0.50019936 0.50019936 0.50019936 ... 0.50019936 0.50019936 0.50019936],0.00433219998376444
1944,3,0.5,True,cyclic,True,-0.00012672095120458415,0.039189887560701,0.08267873803528203,-0.00012672095120458415,0.09724819919233277,"[-0.00019253 -0.00019253 -0.00019253 ... -0.00019253 -0.00019253
 -0.00019253]",0.0042760000214912
1945,3,0.5,True,cyclic,False,-36.49815577714107,0.49946123193082453,0.5062572762923725,-36.49815577714107,1.0,[0.50019936 0.50019936 0.50019936 ... 0.50019936 0.50019936 0.50019936],0.013529399991966784
1946,3,0.5,True,random,True,-0.00012672095120458415,0.039189887560701,0.08267873803528203,-0.00012672095120458415,0.09724819919233277,"[-0.00019253 -0.00019253 -0.00019253 ... -0.00019253 -0.00019253
 -0.00019253]",0.01442919997498393
1947,3,0.5,True,random,False,-36.49815577714107,0.49946123193082453,0.5062572762923725,-36.49815577714107,1.0,[0.50019936 0.50019936 0.50019936 ... 0.50019936 0.50019936 0.50019936],0.011880000005476177
1948,3,0.5,False,cyclic,True,-0.00012672095120458415,0.039189887560701,0.08267873803528203,-0.00012672095120458415,0.09724819919233277,"[-0.00019253 -0.00019253 -0.00019253 ... -0.00019253 -0.00019253
 -0.00019253]",0.012884900032076985
1949,3,0.5,False,cyclic,False,-36.49815577714107,0.49946123193082453,0.5062572762923725,-36.49815577714107,1.0,[0.50019936 0.50019936 0.50019936 ... 0.50019936 0.50019936 0.50019936],0.017084899998735636
