,model,mse,rmse,mae,r2,mape,time,i,train,test
1476,AdaBoost,0.006854813968412073,0.08279380392524596,0.05084546106396675,-0.092820226247053,0.12095219650576534,0.586341199988965,3,12616,3153
1477,Boosting,0.006822871661853169,0.08260067591644253,0.05126076873364724,-0.08772786358901286,0.11986105158579892,2.6255490999901667,3,12616,3153
1478,DecisionTree,0.006265264266767761,0.07915342233136709,0.0350293898522891,0.0011680046960058643,0.09443402169468536,0.015674600028432906,3,12616,3153
1479,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.004719400021713227,3,12616,3153
1480,PCR,0.006128940829209313,0.0782875521983496,0.038812747745378226,0.022901199872695677,0.10015420016116826,0.025114999967627227,3,12616,3153
1481,Bagging,0.010217882879892504,0.101083544060804,0.07331038773968707,-0.6289733218182005,0.16399824528325196,1.061776100017596,3,12616,3153
1482,RF,0.008612557532489944,0.09280386593504575,0.06462900591387882,-0.3730463167334823,0.1451764732719992,9.909543699992355,3,12616,3153
1483,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.013619700039271265,3,12616,3153
1484,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.006884399976115674,3,12616,3153
1485,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.0030234999721869826,3,12616,3153
1486,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.009707199991680682,3,12616,3153
1487,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.2878874000161886,3,12616,3153
1488,AdaBoost,0.007020386531689538,0.08378774690663031,0.04456969863070975,0.006312398293640609,0.11372808173671964,0.7415890999836847,4,15769,3153
1489,Boosting,0.007770457941653695,0.08815020103013772,0.05724012495208954,-0.0998550694250373,0.14400689694838006,3.3009317999822088,4,15769,3153
1490,DecisionTree,0.006916016555586761,0.08316259108269031,0.039546322919743616,0.021085253146514216,0.10594264475717599,0.020170899981167167,4,15769,3153
1491,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.004862100002355874,4,15769,3153
1492,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216606,0.0006431070710865017,0.11276430249884158,0.029501299955882132,4,15769,3153
1493,Bagging,0.009549120360042341,0.09771960069526656,0.06291169040423701,-0.3516125452842038,0.14633849736702906,1.4696563999750651,4,15769,3153
1494,RF,0.009353599351415033,0.09671400804131236,0.06629645352442676,-0.32393788645038035,0.1558677012907276,13.64251219999278,4,15769,3153
1495,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.026722499984316528,4,15769,3153
1496,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.012415600009262562,4,15769,3153
1497,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.012538400012999773,4,15769,3153
1498,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.012048100004903972,4,15769,3153
1499,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.2837386000319384,4,15769,3153
1500,AdaBoost,0.010101888710714687,0.10050815245896567,0.06753818619590478,-0.18169309337115402,824141082375.288,0.22722310002427548,0,3157,3153
1501,Boosting,0.008776584385410444,0.09368342641796597,0.05528901130306775,-0.026662384493334468,700715769595.4921,0.6515903000254184,0,3157,3153
1502,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678502,0.048619201351090546,713846594801.4363,0.005436300009023398,0,3157,3153
1503,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0018084000330418348,0,3157,3153
1504,PCR,0.007629265770132991,0.08734566829633277,0.044711828176296924,0.1075480114429721,717015243228.4941,0.007304100028704852,0,3157,3153
1505,Bagging,0.010881859934036507,0.10431615375403996,0.06998561110186835,-0.27293213133937533,893609750185.2745,0.28118190000532195,0,3157,3153
1506,RF,0.008999117503004198,0.09486367852346966,0.06272698040507031,-0.05269373918723175,795499945773.7877,2.066724099975545,0,3157,3153
1507,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.011000099999364465,0,3157,3153
1508,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.0059785000048577785,0,3157,3153
1509,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.00254239997593686,0,3157,3153
1510,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.005663099989760667,0,3157,3153
1511,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.18171760003315285,0,3157,3153
1512,AdaBoost,0.009716187825620018,0.09857072499287006,0.06263319155677319,-0.2007030640864742,1.6747368306278008,0.27692979999119416,1,6310,3153
1513,Boosting,0.008717846686673332,0.09336940980146191,0.05156033548171086,-0.07733047330801512,1.6210215934319074,1.2414308000006713,1,6310,3153
1514,DecisionTree,0.007882919943685878,0.08878580935986267,0.04328160689300537,0.025847760438079015,1.5853884839933376,0.008459900040179491,1,6310,3153
1515,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0019307999755255878,1,6310,3153
1516,PCR,0.007966704826784592,0.08925639936040772,0.04417300357402013,0.015493826604535244,1.6257838342803719,0.009703899966552854,1,6310,3153
1517,Bagging,0.011737248400615512,0.10833858223465688,0.07284812780468783,-0.4504608568189967,1.7222089037235595,0.4344701000372879,1,6310,3153
1518,RF,0.010482810837322441,0.10238559877894177,0.06530816829077087,-0.2954404874124341,1.7020952497713717,4.316849900002126,1,6310,3153
1519,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.008468599990010262,1,6310,3153
1520,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.004294399986974895,1,6310,3153
1521,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.0019198000081814826,1,6310,3153
1522,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.0059834999847225845,1,6310,3153
1523,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,0.22920189995784312,1,6310,3153
1524,AdaBoost,0.007228880007869017,0.08502282051231315,0.04958337836582251,-0.05764121974679526,0.11831019547190212,0.47052419994724914,2,9463,3153
1525,Boosting,0.007330704451642726,0.08561953311974276,0.047051792034803794,-0.07253892572554088,0.11368689146091095,2.002436899987515,2,9463,3153
1526,DecisionTree,0.007092855775939557,0.08421909389170343,0.04455038826109438,-0.03773981947228644,0.10798334206214971,0.019781800045166165,2,9463,3153
1527,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.004576200037263334,2,9463,3153
1528,PCR,0.00682933323152695,0.08263977995812277,0.045435585895004064,0.0008155729259736733,0.10833757542373705,0.01943420001771301,2,9463,3153
1529,Bagging,0.008576543787858538,0.09260963118303915,0.06277292826301938,-0.2548148846195182,0.14529511171748166,0.7867813999764621,2,9463,3153
1530,RF,0.007966245872744604,0.08925382833662993,0.05782007528877786,-0.16552356554278824,0.13551901606057828,7.092471899988595,2,9463,3153
1531,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.015630199981387705,2,9463,3153
1532,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.01026749995071441,2,9463,3153
1533,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.0026523999986238778,2,9463,3153
1534,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.00774719996843487,2,9463,3153
1535,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,0.24535560002550483,2,9463,3153
1536,AdaBoost,0.00677956313898154,0.08233810259522344,0.04848308355665937,-0.0808234559740002,0.11738266011197306,0.5347282000002451,3,12616,3153
1537,Boosting,0.007045426181453932,0.08393703700663928,0.05236106035480637,-0.12320834221077637,0.12119146288529956,2.623712999979034,3,12616,3153
1538,DecisionTree,0.006265264266767725,0.07915342233136685,0.035029389852284425,0.0011680046960115265,0.09443402169467453,0.015086000028531998,3,12616,3153
1539,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.005933300009928644,3,12616,3153
1540,PCR,0.006128940829209313,0.0782875521983496,0.03881274774537822,0.022901199872695677,0.10015420016116822,0.024975900014396757,3,12616,3153
1541,Bagging,0.011040710035541369,0.10507478306207141,0.07881150209814086,-0.7601515219184598,0.17806109391924896,1.093668500019703,3,12616,3153
1542,RF,0.009453930970542378,0.09723132710470622,0.06888762695654477,-0.5071812349337086,0.15346597035781195,10.052664900023956,3,12616,3153
1543,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.022165599977597594,3,12616,3153
1544,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.0061224999953992665,3,12616,3153
1545,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.002529399993363768,3,12616,3153
1546,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.010796800022944808,3,12616,3153
1547,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.26555770001141354,3,12616,3153
1548,AdaBoost,0.007153427094536648,0.08457793503353371,0.04562575837993074,-0.0125185816286848,0.11482198414380788,1.3355602999799885,4,15769,3153
1549,Boosting,0.007812110942154602,0.08838614677739155,0.05767689348336666,-0.10575076619113255,0.14499588025684412,4.518396100029349,4,15769,3153
1550,DecisionTree,0.006916016555586764,0.08316259108269032,0.03954632291974305,0.021085253146513883,0.10594264475717506,0.022048800019547343,4,15769,3153
1551,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.0039790000300854445,4,15769,3153
1552,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216608,0.0006431070710865017,0.11276430249884158,0.02626269997563213,4,15769,3153
1553,Bagging,0.010505291353726591,0.10249532357003704,0.0754168907902445,-0.48695199664438826,0.17712501865531993,1.6007084000157192,4,15769,3153
1554,RF,0.009850489508430012,0.099249632283601,0.07050332373432974,-0.39426928290653596,0.16451347171623562,13.30798500002129,4,15769,3153
1555,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.018763999978546053,4,15769,3153
1556,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.008191700035240501,4,15769,3153
1557,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.003277699986938387,4,15769,3153
1558,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.014657800027634948,4,15769,3153
1559,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.30012500000884756,4,15769,3153
1560,AdaBoost,0.012703704163688467,0.11271071006647268,0.08316800736840782,-0.4860468077161162,797911935791.3418,0.25474709999980405,0,3157,3153
1561,Boosting,0.009073890859929186,0.09525697276278092,0.0573292624339133,-0.061440535155466325,700715769595.4968,0.6625639999983832,0,3157,3153
1562,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678502,0.048619201351090546,713846594801.4363,0.006083699990995228,0,3157,3153
1563,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.003518399957101792,0,3157,3153
1564,PCR,0.007629265770132988,0.08734566829633275,0.04471182817629688,0.10754801144297232,717015243228.494,0.010111599985975772,0,3157,3153
1565,Bagging,0.009677904859876942,0.09837634298893684,0.07075551099489642,-0.13209654736046006,705737420575.1388,0.2706774999969639,0,3157,3153
1566,RF,0.009582993468733068,0.09789276515010222,0.06540461442191287,-0.12099405567709764,769146164285.1638,2.0174576999852434,0,3157,3153
1567,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.004886100010480732,0,3157,3153
1568,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.005143799993675202,0,3157,3153
1569,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.001575100002810359,0,3157,3153
1570,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.003514899988658726,0,3157,3153
1571,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.1729621000122279,0,3157,3153
1572,AdaBoost,0.01234658196258268,0.11111517431288438,0.07845288050110209,-0.5257608291986493,1.6471900501277914,0.3715853000176139,1,6310,3153
1573,Boosting,0.008705332203628215,0.09330236976426813,0.051258151488581656,-0.07578396366787521,1.6122192008449452,1.2605228999746032,1,6310,3153
1574,DecisionTree,0.007882919943685897,0.08878580935986279,0.04328160689300143,0.025847760438076794,1.585388483993357,0.00738890003412962,1,6310,3153
1575,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.002393400005530566,1,6310,3153
1576,PCR,0.007966704826784592,0.08925639936040772,0.044173003574020125,0.015493826604535466,1.6257838342803719,0.01263359998119995,1,6310,3153
1577,Bagging,0.011064050169415474,0.10518578881871578,0.0687747186900667,-0.36726864260427194,1.7194624035669546,0.44800189998932183,1,6310,3153
1578,RF,0.010954205741864401,0.10466234156497933,0.06768131363260195,-0.35369433310135934,1.7146964118473795,4.3748909999849275,1,6310,3153
1579,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.01445760001661256,1,6310,3153
1580,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.0045959000126458704,1,6310,3153
1581,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.0019462000345811248,1,6310,3153
1582,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.00508469995111227,1,6310,3153
1583,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,0.2177019999944605,1,6310,3153
1584,AdaBoost,0.007291930572350904,0.08539280164247397,0.048830041889876705,-0.06686600641523577,0.11655238061558272,0.4706113999709487,2,9463,3153
1585,Boosting,0.007336446655572836,0.08565305981442133,0.04709934782918353,-0.0733790547029296,0.11376999474658318,1.974321499990765,2,9463,3153
1586,DecisionTree,0.007092855775939554,0.08421909389170341,0.044550388261094344,-0.03773981947228622,0.10798334206214964,0.014387000002898276,2,9463,3153
1587,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.002621399995405227,2,9463,3153
1588,PCR,0.00682933323152695,0.08263977995812277,0.045435585895004064,0.0008155729259736733,0.10833757542373705,0.016240999975707382,2,9463,3153
1589,Bagging,0.008447648650778163,0.09191109101070535,0.05811519663084,-0.23595652622199048,0.13515133279580502,0.7163172000437044,2,9463,3153
1590,RF,0.00777015632209959,0.08814849018616025,0.05644700243705089,-0.13683414321207654,0.13185454246003453,9.609738300030585,2,9463,3153
1591,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.009712499973829836,2,9463,3153
1592,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.005141700035892427,2,9463,3153
1593,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.0024342999677173793,2,9463,3153
1594,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.00859929999569431,2,9463,3153
1595,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,0.2584485999541357,2,9463,3153
1596,AdaBoost,0.007395592131583202,0.08599762863930145,0.054384314434970216,-0.17903311507954722,0.12577443918920334,0.4929604000062682,3,12616,3153
1597,Boosting,0.006999557699775999,0.08366335936224412,0.05261999912657346,-0.11589581633394364,0.12180039022785573,2.5820076999953017,3,12616,3153
1598,DecisionTree,0.0062652642667677385,0.07915342233136693,0.03502938985228608,0.001168004696009417,0.09443402169467835,0.01659720001043752,3,12616,3153
1599,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.004440799995791167,3,12616,3153
1600,PCR,0.006128940829209313,0.0782875521983496,0.038812747745378226,0.022901199872695677,0.10015420016116822,0.025891500001307577,3,12616,3153
1601,Bagging,0.01203848350700837,0.10972002327291208,0.07998233620490314,-0.9192203217220036,0.17460762932490823,1.1593081999453716,3,12616,3153
1602,RF,0.008644551452577972,0.09297608000221332,0.06558864757024503,-0.37814690781447213,0.14660253353360092,9.869247399969026,3,12616,3153
1603,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.018698500003665686,3,12616,3153
1604,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.008210200001485646,3,12616,3153
1605,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.002775200002361089,3,12616,3153
1606,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.00981989997671917,3,12616,3153
1607,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.2813227999722585,3,12616,3153
1608,AdaBoost,0.00699319507272017,0.08362532554627318,0.04236169337486886,0.010161162963249981,0.10978081956228976,0.7929247000138275,4,15769,3153
1609,Boosting,0.007468491762248082,0.0864204360220896,0.053463690514667414,-0.057113826153667,0.13554972303074592,3.1984462999971583,4,15769,3153
1610,DecisionTree,0.0069160165555867655,0.08316259108269033,0.039546322919742846,0.02108525314651355,0.10594264475717473,0.01866360002895817,4,15769,3153
1611,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.004949799971655011,4,15769,3153
1612,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216606,0.0006431070710865017,0.11276430249884153,0.02900809998391196,4,15769,3153
1613,Bagging,0.009308914268026968,0.09648271486658618,0.06430910817057332,-0.31761301913096673,0.15242209820702568,1.5251361000118777,4,15769,3153
1614,RF,0.008831588532501424,0.09397653181779707,0.0602226390775768,-0.2500508324584685,0.14290046652472255,12.620028899982572,4,15769,3153
1615,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.01975989999482408,4,15769,3153
1616,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.019866000046022236,4,15769,3153
1617,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.005083800002466887,4,15769,3153
1618,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.013284899992868304,4,15769,3153
1619,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.3211545000085607,4,15769,3153
1620,AdaBoost,0.009940613722337599,0.09970262645656632,0.0653412127868284,-0.16282755788999403,750272249925.5264,0.30097689997637644,0,3157,3153
1621,Boosting,0.008778394055763214,0.09369308435398642,0.05536877904706395,-0.026874075100743244,700715769595.4923,0.9961348999640904,0,3157,3153
1622,DecisionTree,0.008133027943866927,0.09018330191264304,0.038418302756785254,0.048619201351090324,713846594801.4357,0.007085799996275455,0,3157,3153
1623,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.005010200024116784,0,3157,3153
1624,PCR,0.007629265770132987,0.08734566829633275,0.04471182817629679,0.10754801144297244,717015243228.494,0.016756099998019636,0,3157,3153
1625,Bagging,0.010177309945438397,0.10088265433382687,0.06781897864649246,-0.19051567642653877,736082564798.3223,0.28757330001099035,0,3157,3153
1626,RF,0.009034476478357872,0.09504986311593443,0.0623864830296766,-0.05682994165002442,770718452608.3689,1.9607738999766298,0,3157,3153
1627,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.012957900005858392,0,3157,3153
1628,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.005187699978705496,0,3157,3153
1629,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.0017248999793082476,0,3157,3153
1630,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.0035105000133626163,0,3157,3153
1631,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.17913139995653182,0,3157,3153
1632,AdaBoost,0.010958663941933467,0.10468363741260363,0.07298721389941497,-0.35424526671640555,1.6882693615720057,0.34915490000275895,1,6310,3153
1633,Boosting,0.008712557313965736,0.09334108052709555,0.050197715396314416,-0.07667682538239973,1.6097664403136407,1.3130271999980323,1,6310,3153
1634,DecisionTree,0.007882919943685895,0.08878580935986277,0.04328160689300153,0.025847760438077017,1.5853884839933563,0.007895999995525926,1,6310,3153
1635,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.003776900004595518,1,6310,3153
1636,PCR,0.007966704826784592,0.08925639936040772,0.04417300357402012,0.015493826604535244,1.6257838342803714,0.013958399998955429,1,6310,3153
1637,Bagging,0.010773175918329443,0.10379391079600693,0.06850736362199011,-0.33132310400301823,1.7120465498610788,0.473630900029093,1,6310,3153
1638,RF,0.011562304873125654,0.10752815851266892,0.07187321784602121,-0.42884175751080034,1.744300433293921,4.3261976999929175,1,6310,3153
1639,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.010594099992886186,1,6310,3153
1640,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.004603200010024011,1,6310,3153
1641,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.005440199980512261,1,6310,3153
1642,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.006397199991624802,1,6310,3153
1643,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,0.23397910001222044,1,6310,3153
1644,AdaBoost,0.007193472405776247,0.08481434080258035,0.04845139139273751,-0.05246081290300442,0.118227379912879,0.4724117000005208,2,9463,3153
1645,Boosting,0.0073295941535984,0.0856130489680072,0.04707551768679763,-0.07237648050904721,0.11371058086105441,1.8831922000390477,2,9463,3153
1646,DecisionTree,0.007092855775939585,0.0842190938917036,0.044550388261096856,-0.03773981947229066,0.1079833420621555,0.011676000023726374,2,9463,3153
1647,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0023896999773569405,2,9463,3153
1648,PCR,0.00682933323152695,0.08263977995812277,0.045435585895004064,0.0008155729259736733,0.10833757542373705,0.013464500021655113,2,9463,3153
1649,Bagging,0.01102943032911201,0.10502109468631533,0.07740546655332126,-0.6136912127046181,0.17911993581190183,0.7274890000117011,2,9463,3153
1650,RF,0.00763244818686166,0.08736388376704449,0.05473078988135852,-0.11668637482146038,0.12885094054368798,7.103683900029864,2,9463,3153
1651,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.01687099999981001,2,9463,3153
1652,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.005329000006895512,2,9463,3153
1653,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.002421800047159195,2,9463,3153
1654,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.007212799973785877,2,9463,3153
1655,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,0.26713689998723567,2,9463,3153
1656,AdaBoost,0.007622515991253761,0.08730702143157652,0.052416979849983225,-0.21521017032988587,0.12499397253982136,0.7067388000432402,3,12616,3153
1657,Boosting,0.006619480924409909,0.08136019250474957,0.04987911876580077,-0.05530254720062544,0.11734999446539272,2.5429671999881975,3,12616,3153
1658,DecisionTree,0.006265264266767737,0.07915342233136693,0.03502938985228603,0.001168004696009639,0.09443402169467821,0.016465499997138977,3,12616,3153
1659,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.0035022000083699822,3,12616,3153
1660,PCR,0.006128940829209313,0.0782875521983496,0.03881274774537823,0.022901199872695677,0.10015420016116826,0.023628299997653812,3,12616,3153
1661,Bagging,0.011382371050984528,0.10668819546221844,0.07803005555787752,-0.8146204061094751,0.1720348255640771,1.2448636000044644,3,12616,3153
1662,RF,0.008079120116337333,0.08988392579509048,0.0625813808287539,-0.2880037174018506,0.14213833902385406,10.263068199972622,3,12616,3153
1663,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.01914520002901554,3,12616,3153
1664,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.005850800022017211,3,12616,3153
1665,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.0191126000136137,3,12616,3153
1666,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.013175099971704185,3,12616,3153
1667,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.29290709999622777,3,12616,3153
1668,AdaBoost,0.007142678042302312,0.08451436589303804,0.04546614924806428,-0.010997126949923164,0.11485548455491838,0.9797876999946311,4,15769,3153
1669,Boosting,0.007281232759012175,0.08533013980424604,0.05062205972686801,-0.030608597562125084,0.1288996547333512,3.2881673999945633,4,15769,3153
1670,DecisionTree,0.006916016555586765,0.08316259108269032,0.03954632291974319,0.02108525314651366,0.1059426447571753,0.02187569998204708,4,15769,3153
1671,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.004350800008978695,4,15769,3153
